,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,Fold change half-life hypoxia/con no atc,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse,log2 hypoxia half-life,log2 con no atc half-life,con no atc half-life
MSMEG_2796,pass,53.10,42.04,-0.0188319819819819,0.0495344909684032,0.181282105906906,5.73,0.336995937413975,1.26312370492227
MSMEG_1187,pass,84.51,42.09,-0.0118325825825826,0.0304402500998096,0.11880088354054,6.40,1.00566509872591,2.00786893396502
MSMEG_6901,pass,19.32,42.12,-0.0517663663663664,0.33371331139684,0.14253357893093,4.27,-1.12451562905442,0.458655985078393
VBIMycSme59918_1023,pass,38.97,42.13,-0.0256611111111111,0.0826486689878515,0.194708524777777,5.28,-0.112465025384121,0.925006221768047
MSMEG_1053,pass,39.45,42.14,-0.0253468468468468,0.16828557390208,0.0845881346906906,5.30,-0.0951592794148286,0.936168884866833
MSMEG_2410,pass,20.25,42.14,-0.0493758258258258,0.344510646311997,0.123573674387387,4.34,-1.05721919140962,0.480557446638102
MSMEG_0886,pass,78.47,42.16,-0.0127429429429429,0.0291902615402894,0.143869864828828,6.29,0.896389503667841,1.86140179510044
MSMEG_2649,pass,33.30,42.18,-0.0300306306306306,0.343457550262313,0.0459253916276276,5.06,-0.341188772478729,0.789390590464168
MSMEG_5786,pass,23.40,42.20,-0.0427324324324324,0.242247938727435,0.152165601045045,4.55,-0.850666093330932,0.554528650646951
MSMEG_3906,pass,29.12,42.27,-0.0343429429429429,0.119697721565131,0.231076179939939,4.86,-0.537577702713809,0.688926652275756
MSMEG_1920,pass,26.48,42.28,-0.0377693693693693,0.166554802195633,0.190166308960961,4.73,-0.67539442504271,0.6261610068669
MSMEG_6566,pass,29.17,42.33,-0.0342806306306306,0.27349482917372,0.0831613279609607,4.87,-0.537014376477647,0.689195708608058
MSMEG_2728,pass,21.15,42.33,-0.0472794294294293,0.135956357958798,0.378455508549549,4.40,-1.00112966871952,0.499608639898748
MSMEG_6193,pass,22.39,42.35,-0.044665015015015,0.392027007600452,0.0824209258828829,4.48,-0.919416363044837,0.528722869907738
MSMEG_0046,pass,57.56,42.35,-0.0173743243243243,0.153398162847405,0.0443822297267267,5.85,0.442537392493058,1.35899240420317
MSMEG_6423,pass,30.80,42.35,-0.0324632132132132,0.178250641676046,0.129427183504504,4.95,-0.459384152565076,0.727296655647546
MSMEG_6075,pass,45.13,42.40,-0.0221594594594594,0.124441728566545,0.0920389308828828,5.50,0.0900020279294371,1.06437167859016
MSMEG_1334,pass,28.10,42.41,-0.0355884384384384,0.0982656988740579,0.309619801594594,4.81,-0.593768072945445,0.662610020872217
MSMEG_3538,pass,20.60,42.41,-0.0485448948948949,0.210423503854711,0.235570722927927,4.36,-1.04195550788179,0.485668725362432
MSMEG_3069,pass,38.38,42.45,-0.0260528528528528,0.17398001031474,0.0858491498498498,5.26,-0.145323433318348,0.904176650283848
MSMEG_0864,pass,65.02,42.48,-0.0153806306306306,0.042519737937309,0.141912861294294,6.02,0.614033138423329,1.53053192543832
MSMEG_5793,pass,25.83,42.53,-0.038715015015015,0.364101497852799,0.0697362228828828,4.69,-0.719460925369205,0.607324331437134
MSMEG_5928,pass,25.35,42.56,-0.0394439939939939,0.24294547774062,0.129155922927927,4.66,-0.747399676550084,0.595676241453112
MSMEG_0362,pass,40.41,42.58,-0.0247471471471471,0.0740224136454119,0.204090004072072,5.34,-0.0755554494137981,0.948976686806067
MSMEG_1210,pass,21.86,42.61,-0.0457478978978979,0.276191893214865,0.146113055504504,4.45,-0.963079486745891,0.512960809794133
MSMEG_3127,pass,63.88,42.63,-0.0156546546546546,0.0641582974179633,0.0952293383783783,6.00,0.583631198493585,1.49861645587913
MSMEG_4315,pass,22.72,42.64,-0.0440193693693693,0.250039222705709,0.15482898396096,4.51,-0.908311522748194,0.532808305720334
MSMEG_6163,pass,29.31,42.68,-0.0341207207207207,0.110374783299094,0.24998147905105,4.87,-0.542192002130179,0.68672671710293
MSMEG_0905,pass,17.52,42.68,-0.0570725225225225,0.298192183364079,0.204225657486486,4.13,-1.2845240038662,0.410506222590159
MSMEG_6185,pass,46.94,42.75,-0.0213019519519519,0.139178611191054,0.0747676228318318,5.55,0.135017087380338,1.09810581975168
MSMEG_5900,pass,24.68,42.77,-0.0405156156156156,0.409073241493941,0.0631701181261261,4.63,-0.793301385768694,0.57702215352911
MSMEG_2137,pass,41.54,42.80,-0.0240729729729729,0.172493666393085,0.0740613885405405,5.38,-0.0429811270338102,0.970647167443575
MSMEG_5078,pass,31.77,42.80,-0.0314776276276276,0.108235853153595,0.217478871288288,4.99,-0.430017586727659,0.742252737056968
MSMEG_4347,pass,24.25,42.81,-0.0412321321321321,0.325471801709978,0.093862593117117,4.60,-0.819872516765105,0.566491998300524
MSMEG_5829,pass,19.89,42.83,-0.0502773273273273,0.339226525155124,0.131172073594594,4.31,-1.10657166419804,0.464396284829722
MSMEG_0025,pass,32.13,42.85,-0.0311280780780781,0.15951564498611,0.136008228597597,5.01,-0.415416157030418,0.749803176666127
MSMEG_6184,pass,34.43,42.88,-0.0290424924924925,0.220638506345644,0.0793705934984985,5.11,-0.316609184327823,0.802954873936085
MSMEG_4262,pass,59.33,42.90,-0.0168542042042042,0.0920784870611459,0.0746175276846846,5.89,0.467759045865248,1.38295963239616
VBIMycSme59918_2265,pass,16.34,42.93,-0.0612072072072072,0.264685122999002,0.277257414438438,4.03,-1.39389207770792,0.380536810594146
MSMEG_3629,pass,53.37,42.94,-0.0187363363363363,0.0241255106858445,0.378286652648648,5.74,0.313656356923819,1.24285359184688
MSMEG_3212,pass,91.12,42.96,-0.0109744744744745,0.041446735645746,0.0742040493093092,6.51,1.08488161126632,2.1212014080737
MSMEG_3197,pass,24.33,42.96,-0.0411003003003003,0.431533775479748,0.0592808038198197,4.60,-0.820376415126388,0.566294170945336
MSMEG_0962,pass,20.03,42.99,-0.0499223723723723,0.203370869565437,0.260071096621621,4.32,-1.10170609764733,0.465965130276085
MSMEG_1806,pass,40.95,43.01,-0.0244201201201201,0.103317406319987,0.137878025837837,5.36,-0.070781844569337,0.952121871599569
MSMEG_3016,pass,43.70,43.01,-0.0228809309309309,0.110200362067441,0.112613590135135,5.45,0.023070815068637,1.01612001829016
MSMEG_5432,pass,38.48,43.04,-0.0259899399399399,0.0810727194837607,0.203962898903904,5.27,-0.161703447783417,0.893968902653174
MSMEG_0923,pass,23.56,43.05,-0.042448048048048,0.380291331611753,0.0782205407207208,4.56,-0.869700351481778,0.547260505121447
MSMEG_5502,pass,32.73,43.05,-0.0305563063063063,0.0621339563831784,0.375446218207207,5.03,-0.395666081936872,0.760138345178828
MSMEG_2032,pass,22.58,43.06,-0.0442776276276276,0.145472081870509,0.306795870399399,4.50,-0.931002201518053,0.524493863421798
MSMEG_2543,pass,35.99,43.09,-0.0277882882882883,0.322073536629481,0.0432997468348348,5.17,-0.260008445062,0.835083031112811
MSMEG_3506,pass,50.63,43.10,-0.0197527027027026,0.0621123513842064,0.156949566627627,5.66,0.232026453932005,1.1744835068959
MSMEG_2144,pass,19.16,43.13,-0.0522045045045045,0.301664059116439,0.168070309681681,4.26,-1.17104666144064,0.444099034084601
MSMEG_1841,pass,58.86,43.14,-0.0169902402402402,0.0187700406553413,0.402011842351351,5.88,0.448064286403058,1.36420862257804
MSMEG_2617,pass,75.64,43.20,-0.0132204204204204,0.060846856531317,0.0718659255135135,6.24,0.808208769244842,1.75103602965088
MSMEG_3028,pass,84.84,43.21,-0.011787087087087,0.0490831903466002,0.0717062392912912,6.41,0.97324040243429,1.96324524438898
MSMEG_4535,pass,31.22,43.26,-0.0320268768768768,0.234671452770696,0.0891150493783783,4.96,-0.470424065400866,0.721752414863291
MSMEG_4955,pass,100.42,43.27,-0.00995810810810808,0.0223834325928339,0.11537979387087,6.65,1.21460289751804,2.32076894811148
MSMEG_6484,pass,27.95,43.28,-0.0357821321321321,0.241719114654622,0.10700048945045,4.80,-0.630855855052128,0.645793195492365
MSMEG_0922,pass,41.99,43.28,-0.0238138138138138,0.133188293433852,0.0983220311831832,5.39,-0.0435311588271469,0.97027717584657
MSMEG_2699,pass,34.73,43.29,-0.0287912912912913,0.115887028098897,0.168472664468468,5.12,-0.317574210679129,0.802417952764332
MSMEG_3677,pass,30.04,43.31,-0.03329009009009,0.186979407068891,0.128372479339339,4.91,-0.527921084473082,0.693553420952254
MSMEG_1985,pass,26.88,43.35,-0.0372081081081081,0.426218683139516,0.0496504646486487,4.75,-0.689612269665936,0.620020460675202
MSMEG_5036,pass,47.55,43.38,-0.0210324324324324,0.0561915210028493,0.197936693933934,5.57,0.13234071085089,1.0960705869458
MSMEG_4235,pass,22.39,43.40,-0.0446705705705705,0.415991835003684,0.0746296375495496,4.48,-0.955052365671469,0.515822866427671
MSMEG_5148,pass,23.01,43.43,-0.0434632132132132,0.121211872298952,0.364852143948949,4.52,-0.916425687421572,0.52982003779383
MSMEG_0927,pass,31.00,43.43,-0.0322629129129129,0.0770454611367754,0.332180873846846,4.95,-0.486577089540125,0.713716440458209
MSMEG_5025,pass,71.82,43.46,-0.0139234234234234,0.0614563358275437,0.0788704104504503,6.17,0.724833986598274,1.65271044513002
MSMEG_1295,pass,38.77,43.48,-0.0257926426426426,0.0476259911069194,0.354396488957958,5.28,-0.165353047099342,0.891710279084091
MSMEG_5270,pass,31.32,43.49,-0.0319298798798798,0.141591812070967,0.164658631504504,4.97,-0.473579127789302,0.720175722876382
MSMEG_5282,pass,25.73,43.50,-0.0388716216216216,0.116650723785945,0.304820771168168,4.69,-0.757805561256346,0.591395199842297
MSMEG_0211,pass,36.22,43.57,-0.0276099099099099,0.211441270192675,0.0757370673393393,5.18,-0.266630931799116,0.831258485763714
MSMEG_0940,pass,33.75,43.57,-0.0296328828828829,0.200193216943282,0.0934582735945946,5.08,-0.368717804332199,0.774470501893766
MSMEG_0173,pass,35.94,43.61,-0.0278243243243243,0.203900541477847,0.0805253133933934,5.17,-0.279075032498142,0.824119222580871
MSMEG_0409,pass,23.54,43.65,-0.0424728228228228,0.311821039962366,0.10606020139039,4.56,-0.890511546022877,0.539422817585185
MSMEG_2123,pass,50.28,43.67,-0.019889039039039,0.0559177617819477,0.177918811288288,5.65,0.203370605647481,1.15138522608271
MSMEG_6440,pass,35.97,43.68,-0.0277974474474474,0.105174399969727,0.175134784981982,5.17,-0.280088117360192,0.823540715264724
MSMEG_2976,pass,42.24,43.78,-0.0236722222222222,0.12076182743636,0.108689886999999,5.40,-0.0516041208660789,0.964862909061677
MSMEG_5172,pass,20.48,43.81,-0.0488247747747748,0.257099138093368,0.183503756537537,4.36,-1.09694772365474,0.467504538689898
MSMEG_5785,pass,26.83,43.83,-0.0372698198198198,0.162635200708621,0.190523678135135,4.75,-0.708025333078263,0.612157446895344
MSMEG_6301,pass,32.69,43.88,-0.0305923423423423,0.477974745909102,0.0272299123933934,5.03,-0.424722499672379,0.744982014005665
MSMEG_2670,pass,19.31,43.91,-0.0517842342342342,0.325672600046133,0.1479172836006,4.27,-1.18515823543542,0.439776300455169
MSMEG_1944,pass,28.26,43.93,-0.0353824324324324,0.187655924877867,0.144373448045045,4.82,-0.636172166835886,0.643417835542401
MSMEG_6088,pass,57.97,43.94,-0.01725,0.0932623678195899,0.0770704016666666,5.86,0.399662273391929,1.31919905771496
MSMEG_2433,pass,32.38,43.95,-0.0308839339339339,0.0878953468741247,0.263680635612612,5.02,-0.440845918237265,0.736702519522617
MSMEG_4557,pass,101.79,44.01,-0.00982447447447448,0.0098618500183919,0.258160788309309,6.67,1.20954965585502,2.3126543490291
MSMEG_2323,pass,40.50,44.12,-0.0246921921921922,0.112617003808358,0.127985465309309,5.34,-0.123599985891799,0.917894350360274
MSMEG_4189,pass,44.88,44.14,-0.0222828828828828,0.179381104877882,0.0605120399279279,5.49,0.0237830243304862,1.01662176587201
MSMEG_6900,pass,36.60,44.17,-0.0273229729729729,0.291189712828088,0.0484110062072071,5.19,-0.271320374351857,0.828560888375097
MSMEG_1603,pass,34.19,44.21,-0.0292460960960961,0.296451353097407,0.054076767216216,5.10,-0.370549585592344,0.773487785338728
MSMEG_3477,pass,27.80,44.22,-0.0359675675675675,0.3305893647079,0.0697846792672673,4.80,-0.669314066101991,0.628805583793587
MSMEG_1397,pass,19.40,44.22,-0.0515454954954955,0.313936845692131,0.154681175348348,4.28,-1.18851697701779,0.438753647139693
MSMEG_1531,pass,23.60,44.23,-0.042368168168168,0.138325087105737,0.297890114606606,4.56,-0.906056797575589,0.533641659625563
MSMEG_5731,pass,36.87,44.26,-0.0271207207207206,0.171590643051922,0.0945993314954954,5.20,-0.263475161984186,0.83307878148344
MSMEG_1578,pass,54.60,44.26,-0.0183162162162162,0.094539406891963,0.0855977648168167,5.77,0.302679449837564,1.23343308478678
MSMEG_3689,pass,34.75,44.29,-0.0287773273273273,0.133034891489436,0.143770966927927,5.12,-0.349837039490071,0.784672726083833
MSMEG_1243,pass,22.83,44.30,-0.0437989489489489,0.540616859168663,0.0434257237927927,4.51,-0.956318679261507,0.515370305835465
MSMEG_6030,pass,44.26,44.30,-0.0225918918918919,0.0618169594095484,0.206357073981981,5.47,-0.00134588738836651,0.999067536965502
MSMEG_6839,pass,21.49,44.31,-0.0465358858858858,0.245155421961908,0.177634054759759,4.43,-1.04393938017078,0.485001333753668
MSMEG_6617,pass,37.28,44.33,-0.0268258258258258,0.208930912366855,0.072585878054054,5.22,-0.249916265753385,0.840945222430015
MSMEG_5095,pass,60.44,44.34,-0.0165463963963963,0.0564593419234779,0.121889382387387,5.92,0.446803355491682,1.36301681054066
VBIMycSme59918_4972,pass,60.44,44.34,-0.0165463963963963,0.0564593419234779,0.121889382387387,5.92,0.446803355491682,1.36301681054066
MSMEG_4685,pass,86.65,44.37,-0.0115406906906907,0.0171075292211482,0.203852734291291,6.44,0.965643403353357,1.95293428376135
MSMEG_2729,pass,22.58,44.38,-0.0442815315315314,0.394136700850699,0.0802984671801802,4.50,-0.974602730210718,0.508879955218564
MSMEG_2383,pass,63.34,44.40,-0.0157885885885886,0.0529206724514037,0.118845253153153,5.98,0.512435250768779,1.42645600402125
MSMEG_1698,pass,40.04,44.46,-0.0249746246246246,0.0638644215004121,0.243563343912912,5.32,-0.151132061046635,0.900543542352353
MSMEG_1662,pass,59.48,44.48,-0.0168109609609609,0.0556993173392091,0.127637923732732,5.89,0.419229689838516,1.33721337468082
MSMEG_0092,pass,16.34,44.48,-0.061189039039039,0.416817423022137,0.139553316621621,4.03,-1.44464939963795,0.367381427644229
MSMEG_2379,pass,43.35,44.50,-0.023066966966967,0.198133468500584,0.0573666451531531,5.44,-0.0376064620260275,0.974269993412083
MSMEG_1835,pass,34.20,44.50,-0.0292433933933933,0.229037492655261,0.076686061126126,5.10,-0.379916641728999,0.768481991905327
MSMEG_0118,pass,30.16,44.50,-0.0331522522522522,0.0863735333875963,0.309705047087087,4.91,-0.561040950417765,0.677812923633079
MSMEG_2143,pass,20.21,44.51,-0.0494683183183183,0.390623450678389,0.101698825882883,4.34,-1.13869434851081,0.454170419880555
MSMEG_3360,pass,22.47,44.51,-0.0445117117117117,0.222016172564348,0.184956146834834,4.49,-0.98652015724048,0.504693650953871
MSMEG_0597,pass,20.85,44.53,-0.0479531531531531,0.19301974536462,0.256111883135135,4.38,-1.09433742659259,0.468351169707046
MSMEG_0180,pass,19.83,44.54,-0.0504336336336336,0.131048298047269,0.449302662486486,4.31,-1.16771117134246,0.445126972468897
MSMEG_1115,pass,28.53,44.54,-0.0350527027027027,0.304324841444215,0.074824931960961,4.83,-0.642855574292903,0.640444041201903
MSMEG_6087,pass,26.71,44.61,-0.0374412912912912,0.147800892124808,0.215327687912913,4.74,-0.74003732317239,0.598723862852323
MSMEG_3922,pass,36.38,44.66,-0.0274906906906907,0.160577471147206,0.105245013957957,5.18,-0.295918896516487,0.814553353244642
MSMEG_1854,pass,23.43,44.72,-0.0426875375375375,0.233673730201098,0.159198968129129,4.55,-0.932905268943241,0.523802456633523
MSMEG_4185,pass,31.23,44.82,-0.0320247747747748,0.315291097688028,0.0593335938708708,4.96,-0.521354707315346,0.696717300319993
MSMEG_6592,pass,28.68,44.85,-0.034869069069069,0.153803145366632,0.178205504912912,4.84,-0.645163640656915,0.639420258965208
MSMEG_6018,pass,36.04,44.95,-0.0277433933933934,0.0427510835086726,0.459125207792792,5.17,-0.318381579509546,0.80196902490114
MSMEG_3042,pass,21.35,44.98,-0.0468363363363362,0.365768944373739,0.101330626426426,4.42,-1.07499629845465,0.474672278347825
MSMEG_0054,pass,19.92,45.00,-0.0502087087087086,0.325081132526483,0.139428684468468,4.32,-1.17580135057104,0.442637826353181
MSMEG_2777,pass,26.43,45.00,-0.0378367867867867,0.329463421904322,0.0776207768378378,4.72,-0.76770322016577,0.587351798555116
MSMEG_1330,pass,36.76,45.02,-0.0272030030030029,0.0504078022696968,0.371370407315315,5.20,-0.292448026065234,0.816515384510708
MSMEG_5281,pass,20.52,45.05,-0.0487255255255255,0.163472871974471,0.323654478642642,4.36,-1.1341661666996,0.455598162420746
MSMEG_4504,pass,37.76,45.05,-0.0264806306306306,0.175203182635023,0.0879419017387386,5.24,-0.254524938514227,0.838263118817815
MSMEG_6483,pass,28.69,45.06,-0.0348542042042042,0.163738146559652,0.165286346351351,4.84,-0.651320176316674,0.636697420162692
MSMEG_1634,pass,27.68,45.08,-0.0361213213213212,0.113522328047686,0.271423839711711,4.79,-0.703440360537746,0.61410601516842
MSMEG_2083,pass,42.04,45.12,-0.0237846846846847,0.0705170018482673,0.198644538018018,5.39,-0.101877350047936,0.931819644089275
MSMEG_2587,pass,26.96,45.16,-0.0370911411411411,0.310544708119398,0.081368551864865,4.75,-0.744318993849263,0.596949587607328
MSMEG_0368,pass,27.11,45.24,-0.0368888888888889,0.272755783962993,0.096656636,4.76,-0.738868695849211,0.599209044061841
MSMEG_6341,pass,50.91,45.26,-0.0196418918918918,0.0574355308096711,0.16866744987087,5.67,0.16981422732598,1.12491362270397
MSMEG_3153,pass,32.72,45.28,-0.0305585585585585,0.149132900214408,0.141934580204204,5.03,-0.468496431220358,0.722717417489765
MSMEG_2788,pass,24.70,45.29,-0.0404848348348348,0.131317292607953,0.288840587828829,4.63,-0.87457403737663,0.545414878917899
VBIMycSme59918_0035,pass,29.35,45.37,-0.0340759759759759,0.0939896361376328,0.298183785957957,4.88,-0.62854031926276,0.646830530401035
MSMEG_5937,pass,38.87,45.37,-0.0257271771771771,0.146573314755731,0.102666747612612,5.28,-0.223143016321874,0.8566970250176
MSMEG_5569,pass,43.54,45.45,-0.0229698198198198,0.115220327945622,0.107933292801801,5.44,-0.0619868066389642,0.957943978523809
MSMEG_3039,pass,25.71,45.51,-0.0388992492492492,0.278334070806932,0.104516892873873,4.68,-0.823844450067926,0.564934514674176
MSMEG_1031,pass,49.54,45.51,-0.0201869369369369,0.191235966555782,0.0459121179429429,5.63,0.122255750050998,1.08843537414966
MSMEG_4306,pass,38.91,45.65,-0.0257024024024024,0.194254391658001,0.0729976298018018,5.28,-0.230686114953898,0.852229493227824
MSMEG_3169,pass,36.19,45.69,-0.0276316816816816,0.209415295023184,0.0767872058828828,5.18,-0.336177273435666,0.792137469799761
MSMEG_5817,pass,22.98,45.70,-0.0435196696696697,0.136885379035555,0.318138926759759,4.52,-0.991825658697695,0.502841051943481
MSMEG_2546,pass,24.67,45.70,-0.0405361861861862,0.157021440554405,0.235005249738738,4.62,-0.889551418704019,0.539781928101047
MSMEG_5011,pass,29.28,45.73,-0.0341542042042042,0.173010310676004,0.148542480129128,4.87,-0.643255903769566,0.640266350801934
MSMEG_2757,pass,36.72,45.75,-0.0272352852852852,0.0888037316310439,0.20275837172072,5.20,-0.317400553567824,0.802514545576141
MSMEG_4300,pass,25.71,45.80,-0.0389013513513513,0.363361937555308,0.0706344819069069,4.68,-0.833233231103324,0.561269966844984
MSMEG_5218,pass,25.43,45.83,-0.0393280780780781,0.216343284722828,0.149252669486486,4.67,-0.849980202540274,0.554792349149319
MSMEG_4847,pass,14.04,45.85,-0.0712445945945945,0.612014230206058,0.0857220081771771,3.81,-1.70766466575665,0.306155251327949
MSMEG_1353,pass,27.13,45.87,-0.036857057057057,0.217666865976947,0.130069338162162,4.76,-0.757563800172897,0.591494311796369
