,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse
MSMEG_2486,pass,65.75,-0.0152084084084083,0.0661513493760349,0.0869840334054053
MSMEG_1298,pass,65.89,-0.0151765765765766,0.0415127292652039,0.141672943783783
MSMEG_3194,pass,65.94,-0.0151663663663663,0.0215628386558147,0.278050904264264
MSMEG_1558,pass,66.02,-0.0151462462462462,0.0121826632850344,0.49553992418018
MSMEG_1411,pass,66.36,-0.0150704204204204,0.0216199108234158,0.27380329118018
MSMEG_6365,pass,66.50,-0.0150373873873874,0.0357081252633163,0.162674864717717
MSMEG_0380,pass,66.62,-0.0150105105105104,0.0499534062918681,0.114157629945945
MSMEG_0002,pass,66.82,-0.0149663663663664,0.0888031012245424,0.0612281398198198
MSMEG_6655,pass,66.83,-0.0149627627627627,0.0583160688232188,0.0963107402162163
MSMEG_4964,pass,66.90,-0.0149475975975976,0.0678582893955772,0.0817628554684683
MSMEG_5227,pass,66.96,-0.0149331831831831,0.0266281569272942,0.217158421954955
MSMEG_4969,pass,66.98,-0.0149289789789789,0.0718210878654317,0.0767315818948948
MSMEG_2116,pass,67.01,-0.0149238738738738,0.0149806329248594,0.390132353438438
MSMEG_6367,pass,67.04,-0.0149163663663663,0.0380721448637015,0.149759872153153
MSMEG_3772,pass,67.08,-0.0149073573573573,0.0538347859032657,0.104049388513513
MSMEG_2285,pass,67.24,-0.0148717717717717,0.0142021740257106,0.408971147927927
VBIMycSme59918_2417,pass,67.28,-0.0148641141141141,0.0527083727301795,0.105783120093093
MSMEG_2580,pass,67.48,-0.0148196696696696,0.0776834760417338,0.0694644507597598
MSMEG_4454,pass,67.57,-0.0147995495495495,0.0937337252374481,0.0564145535945946
MSMEG_0685,pass,67.76,-0.0147576576576576,0.0216183335280519,0.262576089837837
MSMEG_5827,pass,67.90,-0.0147283783783784,0.0443530303904321,0.124514025834834
MSMEG_3919,pass,67.97,-0.0147123123123123,0.0140821392874967,0.403708775783783
MSMEG_6391,pass,68.06,-0.0146924924924924,0.0830535544934503,0.063490818054054
MSMEG_6227,pass,68.25,-0.014651051051051,0.0168576865105865,0.333495669237237
MSMEG_3158,pass,68.59,-0.014578978978979,0.0430346422693872,0.125911807783783
MSMEG_0080,pass,68.62,-0.0145735735735735,0.0530350267002933,0.101027000684684
MSMEG_6166,pass,68.74,-0.0145484984984984,0.0327326758577777,0.166623239828828
MSMEG_0796,pass,68.75,-0.0145445945945945,0.0789902296721642,0.0657095241771772
MSMEG_1579,pass,68.79,-0.0145369369369369,0.048247557536486,0.111052592276276
MSMEG_3507,pass,68.81,-0.0145322822822822,0.0369726438257114,0.146541282459459
MSMEG_5473,pass,68.84,-0.0145273273273273,0.0284407241952565,0.192058846594594
ORF24,pass,69.00,-0.0144932432432432,0.0168352038640938,0.326793434339339
MSMEG_5990,pass,69.01,-0.0144896396396396,0.0336589279722919,0.160575598207207
MSMEG_4533,pass,69.47,-0.0143942942942942,0.0204678214881595,0.264156962954954
MSMEG_4199,pass,69.49,-0.0143911411411411,0.0454195021981296,0.115956439864865
MSMEG_3761,pass,69.50,-0.0143887387387387,0.0226296783093398,0.238210248177176
MSMEG_6500,pass,69.52,-0.0143845345345345,0.013310684312407,0.40860708145045
MSMEG_2641,pass,69.69,-0.014349099099099,0.0400487148838419,0.131475278711711
MSMEG_4699,pass,69.72,-0.0143429429429429,0.0987727770815951,0.0500043514954956
MSMEG_1580,pass,69.77,-0.0143324324324324,0.0809511858356963,0.0621282886006006
MSMEG_0456,pass,70.06,-0.0142728228228228,0.0639506048536419,0.0794343013903903
MSMEG_2702,pass,70.10,-0.0142645645645646,0.0263871287954986,0.20000710717117
MSMEG_3100,pass,70.18,-0.0142481981981981,0.0515939198007002,0.0994145431801802
MSMEG_4991,pass,70.22,-0.014240990990991,0.0208023558478973,0.254315296393393
MSMEG_4275,pass,70.43,-0.0141978978978979,0.0546504575332423,0.0928925605045044
MSMEG_1547,pass,70.47,-0.0141903903903903,0.0309096160843665,0.168187447939939
MSMEG_0995,pass,70.51,-0.014183033033033,0.0455942740123643,0.112174768153153
MSMEG_1076,pass,70.68,-0.0141489489489489,0.0155150752137166,0.338405774126126
MSMEG_6522,pass,70.84,-0.0141165165165165,0.0155072540436307,0.337028727399399
MSMEG_2329,pass,70.84,-0.0141156156156156,0.0504542565958303,0.0998968852372371
MSMEG_5959,pass,70.92,-0.0140999999999999,0.0706856936961274,0.0696311462222222
MSMEG_1803,pass,71.00,-0.0140836336336336,0.024688385004722,0.208744178819819
VBIMycSme59918_5844,pass,71.15,-0.0140555555555555,0.0149620319359871,0.346491548444444
MSMEG_6686,pass,71.26,-0.0140339339339339,0.0189827110657552,0.271151180612612
MSMEG_5211,pass,71.27,-0.014031081081081,0.0806453525401175,0.0597888527537538
MSMEG_4636,pass,71.36,-0.0140136636636636,0.0179192017626205,0.286725395648648
MSMEG_5843,pass,71.55,-0.0139767267267267,0.0133763169763723,0.38384876957057
MSMEG_2427,pass,71.62,-0.0139633633633633,0.033858577904883,0.148212996864865
MSMEG_2468,pass,71.62,-0.0139617117117116,0.0677064844501758,0.071504595168168
MSMEG_3302,pass,71.65,-0.0139564564564564,0.0160737830015273,0.317635461489489
MSMEG_6885,pass,71.66,-0.0139552552552552,0.0121090004332098,0.423263212264264
MSMEG_2964,pass,71.72,-0.0139439939939939,0.0139793395248909,0.36534902826126
MSMEG_5025,pass,71.82,-0.0139234234234234,0.0614563358275437,0.0788704104504503
MSMEG_0889,pass,71.92,-0.0139042042042041,0.0308986844029668,0.161530928684684
MSMEG_1620,pass,71.99,-0.0138912912912912,0.0123948319367873,0.409602094246246
MSMEG_6369,pass,72.25,-0.0138402402402402,0.0298628281920799,0.165776775351351
MSMEG_2498,pass,72.34,-0.0138228228228228,0.0195457872414093,0.255330004612612
MSMEG_4096,pass,72.39,-0.0138138138138138,0.0131281727923402,0.382135938738738
MSMEG_3801,pass,72.46,-0.0138013513513513,0.0305339293924007,0.161111804573573
MSMEG_3142,pass,72.71,-0.0137524024024023,0.0792137814348503,0.0585665212462462
MSMEG_2035,pass,72.73,-0.0137486486486486,0.0227015167310709,0.216783686906906
MSMEG_3235,pass,72.74,-0.0137484984984984,0.0365520407464584,0.132727646495495
MSMEG_0458,pass,72.77,-0.0137427927927928,0.0134635002587477,0.368671352549549
MSMEG_4935,pass,72.85,-0.0137262762762762,0.0519496505743966,0.0915985216066066
MSMEG_3218,pass,73.04,-0.0136912912912912,0.0468112732297795,0.101683733801801
MSMEG_2110,pass,73.07,-0.0136854354354354,0.0351022502554525,0.137150626615615
MSMEG_3633,pass,73.11,-0.0136773273273273,0.0171156866255512,0.286183624261261
MSMEG_3782,pass,73.20,-0.0136611111111111,0.0650094864595588,0.0715050536666667
MSMEG_3231,pass,73.61,-0.0135845345345345,0.0659063845974896,0.0696765534504504
MSMEG_2933,pass,73.75,-0.0135599099099099,0.108570394624732,0.0402182774504503
MSMEG_0137,pass,73.77,-0.0135557057057057,0.028644904648717,0.166000396621621
MSMEG_1236,pass,73.79,-0.0135513513513513,0.0113577343519745,0.42584043624024
MSMEG_2350,pass,73.80,-0.0135507507507507,0.0210235919823401,0.227785587207207
MSMEG_0532,pass,73.87,-0.013537087087087,0.010349675808523,0.466809505846846
MSMEG_0059,pass,73.96,-0.013521021021021,0.030476114036538,0.154935921561561
MSMEG_4284,pass,74.01,-0.0135114114114114,0.0744006034734734,0.0605037455975974
MSMEG_1566,pass,74.23,-0.0134713213213213,0.0333002671151769,0.140345500045045
MSMEG_5636,pass,74.26,-0.0134665165165165,0.0455239102586321,0.101290858399399
MSMEG_5159,pass,74.51,-0.013421021021021,0.0526029686550972,0.0864225544504505
MSMEG_3209,pass,74.60,-0.013405105105105,0.050046260873287,0.090866853261261
MSMEG_2109,pass,74.61,-0.0134024024024023,0.0125898698577539,0.375297667135135
VBIMycSme59918_3854,pass,75.00,-0.0133334834834834,0.0385658477039331,0.118069612621621
MSMEG_5013,pass,75.13,-0.0133096096096096,0.0252698167085285,0.18203176393994
MSMEG_1291,pass,75.30,-0.0132798798798798,0.0194302442097724,0.237095192948948
MSMEG_1839,pass,75.33,-0.0132749249249249,0.0259706115042245,0.176071171072072
MSMEG_2615,pass,75.41,-0.0132615615615615,0.0791379770461274,0.0545171532612612
MSMEG_3780,pass,75.48,-0.0132492492492492,0.0248258228588716,0.183694139651651
MSMEG_2617,pass,75.64,-0.0132204204204204,0.060846856531317,0.0718659255135135
MSMEG_6735,pass,75.67,-0.0132148648648648,0.015638937528973,0.292824125402402
MSMEG_1876,pass,75.75,-0.0132019519519519,0.0476971061465774,0.0927029574984984
MSMEG_6892,pass,75.86,-0.0131813813813814,0.033708184225731,0.132687195387387
MSMEG_1577,pass,76.06,-0.0131478978978978,0.0513212456547435,0.0851272986156155
MSMEG_4808,pass,76.10,-0.0131414414414414,0.0100157884634083,0.454740205537537
MSMEG_4277,pass,76.25,-0.0131151651651651,0.0492820348074948,0.0883984842732731
MSMEG_3473,pass,76.30,-0.0131058558558558,0.0255489190274206,0.174522934375375
MSMEG_5009,pass,76.41,-0.0130866366366366,0.0132280134326259,0.340339606975975
MSMEG_0770,pass,76.42,-0.013086036036036,0.0510555683227487,0.0847906786276274
MSMEG_4205,pass,76.68,-0.0130418918918918,0.0168350653532552,0.264622632981981
MSMEG_6420,pass,76.68,-0.0130415915915915,0.0140173586374199,0.318712059072072
MSMEG_2204,pass,76.87,-0.0130097597597597,0.00922175826606641,0.484434986795795
MSMEG_6315,pass,76.90,-0.013004054054054,0.0268334980717633,0.163381023384384
MSMEG_6063,pass,77.04,-0.0129809309309309,0.0242034855095315,0.180978610135135
MSMEG_6504,pass,77.04,-0.0129809309309309,0.0359899200865054,0.120239342135135
MSMEG_4263,pass,77.26,-0.0129427927927927,0.0652924508484789,0.0638856027717717
MSMEG_1044,pass,77.44,-0.0129127627627627,0.0113903366066537,0.385532378327327
MSMEG_1799,pass,77.60,-0.0128873873873873,0.0237622120933573,0.181774405717717
MSMEG_5923,pass,77.65,-0.0128779279279279,0.0322171265560183,0.132714180621621
MSMEG_2352,pass,77.65,-0.0128779279279278,0.0338611043385048,0.126056327288288
VBIMycSme59918_6018,pass,77.78,-0.0128563063063062,0.0310291698849726,0.137501421762762
MSMEG_3221,pass,78.03,-0.0128159159159159,0.0566839778532619,0.0728166023183182
MSMEG_6140,pass,78.09,-0.0128052552552553,0.0503331739119203,0.0824190588198198
VBIMycSme59918_2475,pass,78.25,-0.0127795795795795,0.0090451724382542,0.47665522818018
MSMEG_0401,pass,78.27,-0.0127756756756756,0.0660101620516955,0.0615224085045043
MSMEG_3188,pass,78.32,-0.0127681681681681,0.0226386417562133,0.187497812828828
MSMEG_0886,pass,78.47,-0.0127429429429429,0.0291902615402894,0.143869864828828
MSMEG_2108,pass,78.62,-0.0127192192192192,0.0104615774363531,0.407652972648648
MSMEG_6254,pass,78.90,-0.0126747747747747,0.0321179234756309,0.128970300204204
MSMEG_1554,pass,78.90,-0.0126737237237237,0.0420227998685616,0.0975467669399398
MSMEG_4577,pass,79.11,-0.0126406906906907,0.0288282601649737,0.143401413846846
MSMEG_5953,pass,79.26,-0.0126159159159159,0.0106042285640036,0.395605901873874
MSMEG_0385,pass,79.34,-0.0126037537537537,0.0126089668299799,0.331393294291291
MSMEG_3208,pass,79.39,-0.0125956456456456,0.0518626739705141,0.0772665334504505
MSMEG_6177,pass,79.46,-0.0125843843843843,0.0245826671925132,0.167401612792792
MSMEG_1039,pass,79.47,-0.0125840840840841,0.0219670599005915,0.187827419207207
MSMEG_0302,pass,79.48,-0.0125824324324323,0.0446281462091037,0.0902873756006007
MSMEG_1097,pass,79.49,-0.0125795795795795,0.0129095097673656,0.322339621513513
MSMEG_0471,pass,79.55,-0.012571021021021,0.0150908993442571,0.274761800561561
MSMEG_1497,pass,79.60,-0.0125632132132132,0.0618035056601695,0.0638287555045044
MSMEG_0912,pass,79.67,-0.0125522522522522,0.0325023323734016,0.124943289753753
MSMEG_5631,pass,79.80,-0.0125309309309309,0.0106657218617114,0.388019628468468
MSMEG_1361,pass,79.94,-0.01251006006006,0.0197390267275696,0.20704702157057
MSMEG_5629,pass,80.04,-0.0124935435435435,0.0115907603827726,0.354593164045045
MSMEG_0232,pass,80.21,-0.0124672672672672,0.0281146991027466,0.143139117057057
MSMEG_2121,pass,80.21,-0.0124666666666666,0.0653716074136676,0.0591949586666666
MSMEG_4936,pass,80.24,-0.0124621621621621,0.0341815766711383,0.116902664792792
MSMEG_3543,pass,80.28,-0.0124566066066066,0.0134413769094088,0.303398099792792
MSMEG_6269,pass,80.29,-0.0124549549549549,0.036463937603088,0.109200078834834
MSMEG_6762,pass,80.29,-0.0124549549549549,0.0105609581281571,0.387172288168168
MSMEG_3481,pass,80.34,-0.0124469969969969,0.0115106834776479,0.354433087648648
MSMEG_6594,pass,80.96,-0.012351051051051,0.0152158473197187,0.263018903903904
MSMEG_1790,pass,81.49,-0.0122708708708708,0.0130308463880337,0.303819711351351
MSMEG_5002,pass,81.64,-0.012249099099099,0.0369551303398516,0.104163196933934
MSMEG_5728,pass,81.90,-0.0122106606606607,0.0416884379638822,0.0913069109279278
MSMEG_1180,pass,82.10,-0.01218003003003,0.0297554174911097,0.128868305198198
MSMEG_5896,pass,82.26,-0.0121558558558558,0.0473688117676928,0.0791658007087086
MSMEG_1959,pass,82.39,-0.0121376876876876,0.0327384635006929,0.11595560945045
MSMEG_4376,pass,82.54,-0.0121150150150149,0.035426551151793,0.106460514882882
MSMEG_6388,pass,82.56,-0.0121124624624624,0.0252980840182955,0.150585549462462
MSMEG_6103,pass,82.68,-0.012095045045045,0.0694325218094721,0.0522316965015015
MSMEG_2413,pass,82.90,-0.012063063063063,0.0391369025168786,0.0951753496096095
MSMEG_4101,pass,82.97,-0.0120524024024024,0.0105321613103759,0.363551254579579
MSMEG_2359,pass,83.07,-0.0120375375375376,0.076568619060891,0.0465546797957958
VBIMycSme59918_4524,pass,83.22,-0.0120165165165165,0.0586062910309613,0.0617900362882881
MSMEG_2242,pass,83.33,-0.0119998498498498,0.0101920479337261,0.372542071732732
MSMEG_4894,pass,83.36,-0.0119965465465465,0.0241760254595062,0.154750936837837
MSMEG_3026,pass,83.48,-0.0119783783783783,0.0394556348463012,0.0930547761681682
MSMEG_6759,pass,83.60,-0.0119612612612612,0.0509070430391456,0.0710589936216217
MSMEG_0701,pass,83.66,-0.0119530030030029,0.0256735796955109,0.144446269426426
MSMEG_3086,pass,83.83,-0.0119295795795796,0.055032610423468,0.0651000325135133
MSMEG_5943,pass,83.84,-0.011927027027027,0.0162702508152206,0.229129065873873
MSMEG_5589,pass,83.90,-0.0119189189189189,0.0158652608812577,0.23475524042042
MSMEG_6233,pass,84.13,-0.011886036036036,0.00831554992598437,0.44883925596096
MSMEG_4039,pass,84.49,-0.0118363363363363,0.0283368904041086,0.127977121981981
MSMEG_1187,pass,84.51,-0.0118325825825826,0.0304402500998096,0.11880088354054
MSMEG_6644,pass,84.55,-0.0118268768768768,0.0116120169042874,0.317171509378378
MSMEG_6230,pass,84.69,-0.0118076576576576,0.0253792728415236,0.142632401726726
MSMEG_3508,pass,84.70,-0.0118060060060059,0.0505228113417316,0.0697810092612612
MSMEG_3028,pass,84.84,-0.011787087087087,0.0490831903466002,0.0717062392912912
MSMEG_5191,pass,85.14,-0.0117459459459459,0.0221446994198896,0.162298692384384
MSMEG_4887,pass,85.58,-0.0116843843843843,0.0167916689731698,0.212959774126126
MSMEG_3523,pass,85.94,-0.011636036036036,0.0106061289256348,0.33647798096096
MSMEG_3075,pass,86.07,-0.0116181681681681,0.0282393795086125,0.123741017606606
MSMEG_5466,pass,86.17,-0.0116052552552552,0.011517460308391,0.307932758819819
MSMEG_4941,pass,86.34,-0.0115827327327327,0.048420330037485,0.0702382529459459
MSMEG_6392,pass,86.57,-0.0115515015015015,0.0559969146661406,0.0599267069399399
MSMEG_4685,pass,86.65,-0.0115406906906907,0.0171075292211482,0.203852734291291
MSMEG_0315,pass,86.75,-0.0115273273273273,0.0530587867505321,0.0631767345945946
MSMEG_1767,pass,86.82,-0.0115184684684684,0.00753605149705727,0.465473089846846
MSMEG_5932,pass,87.08,-0.0114842342342342,0.014995384674414,0.2307910476006
MSMEG_1496,pass,87.18,-0.0114711711711711,0.0232059313910948,0.147554939015015
MSMEG_3029,pass,87.32,-0.0114522522522522,0.00783460582757389,0.44246910842042
MSMEG_0763,pass,87.37,-0.0114454954954955,0.0198734019356313,0.172112882015014
MSMEG_3167,pass,87.42,-0.0114387387387387,0.0108282911655275,0.318421411843843
MSMEG_4937,pass,87.47,-0.0114327327327327,0.042373968714231,0.078692097945946
MSMEG_3149,pass,87.68,-0.0114048048048048,0.0737345049087451,0.0435285952072071
MSMEG_4658,pass,87.76,-0.0113951951951952,0.019270105792332,0.176052855207207
MSMEG_6138,pass,87.81,-0.0113879879879879,0.0364076014613162,0.0914385894894894
MSMEG_0974,pass,88.47,-0.0113039039039039,0.0181431728774471,0.184215453549549
MSMEG_2961,pass,88.54,-0.0112948948948948,0.0206953051729542,0.160821685705705
MSMEG_2058,pass,88.91,-0.0112478978978978,0.0278853385536684,0.117494766615615
MSMEG_2822,pass,89.02,-0.011233033033033,0.011477762850982,0.289505946486486
MSMEG_2463,pass,89.19,-0.0112123123123122,0.0404042146478341,0.0795401224504504
MSMEG_1780,pass,89.23,-0.0112069069069069,0.00933865041173842,0.354933384684684
VBIMycSme59918_6367,pass,89.28,-0.0112003003003003,0.0487279002070806,0.0652410011531531
MSMEG_5075,pass,89.49,-0.011174024024024,0.0153955055950454,0.212726345846846
MSMEG_4332,pass,89.98,-0.0111141141141141,0.015061852641794,0.215186235315315
MSMEG_2019,pass,90.03,-0.0111078078078078,0.0106769350136208,0.304566735975976
MSMEG_3563,pass,90.04,-0.0111064564564564,0.0168892479363048,0.191283448045044
MSMEG_4914,pass,90.07,-0.0111019519519519,0.0289671950671011,0.110067820165165
MSMEG_3184,pass,90.19,-0.0110873873873874,0.0302471063118441,0.104995313717717
MSMEG_2335,pass,90.36,-0.0110669669669669,0.0157997907283848,0.203246729597597
MSMEG_2551,pass,90.52,-0.0110472972972972,0.0306201269933054,0.102927947960961
MSMEG_4741,pass,90.54,-0.0110445945945946,0.0120930265154568,0.265469617954954
MSMEG_3870,pass,90.66,-0.0110303303303302,0.00779303783022722,0.412673653981981
MSMEG_1804,pass,90.79,-0.0110145645645645,0.0197694319892214,0.160251807504504
MSMEG_5165,pass,90.93,-0.0109978978978978,0.00652531899409458,0.490578649837837
MSMEG_3212,pass,91.12,-0.0109744744744745,0.041446735645746,0.0742040493093092
MSMEG_1183,pass,91.15,-0.0109711711711711,0.028038603233468,0.111155983015014
MSMEG_3624,pass,91.32,-0.0109506006006006,0.0306582508594693,0.101004248945946
MSMEG_4742,pass,91.54,-0.0109244744744744,0.00736888223592902,0.428273890531531
MSMEG_2767,pass,91.60,-0.0109166666666666,0.0231477420357008,0.133978333222222
MSMEG_6412,pass,91.93,-0.010878078078078,0.0236138520031051,0.130344687819819
MSMEG_2900,pass,92.02,-0.0108672672672672,0.0129780039488117,0.239273083279279
MSMEG_0691,pass,92.09,-0.0108591591591591,0.0221855423959145,0.138456395387387
MSMEG_2657,pass,92.26,-0.0108387387387387,0.0234447183745162,0.130359753177177
MSMEG_2797,pass,93.09,-0.0107426426426426,0.00635910063541533,0.480385886846846
MSMEG_5839,pass,93.18,-0.010732132132132,0.0396294160735178,0.0743579517837837
MSMEG_5210,pass,93.21,-0.0107279279279279,0.00882423023031731,0.34438145851051
MSMEG_1669,pass,93.40,-0.0107066066066066,0.0109509902939357,0.275805123903903
MSMEG_1182,pass,93.64,-0.0106788288288288,0.0274088242202223,0.107800652681681
MSMEG_1682,pass,93.82,-0.0106587087087086,0.0203877844091736,0.145421147468468
MSMEG_1346,pass,93.86,-0.0106536036036035,0.0335170737382158,0.0871877317207205
MSMEG_4524,pass,94.20,-0.0106157657657657,0.0210747731145326,0.1394515956006
MSMEG_2958,pass,94.60,-0.0105702702702702,0.0082728179289101,0.356816685609609
MSMEG_0576,pass,94.65,-0.0105651651651651,0.0279980678816386,0.10323473993994
MSMEG_0390,pass,94.75,-0.0105539039039039,0.0193908713855182,0.150057980549549
MSMEG_1421,pass,94.89,-0.010539039039039,0.0185858641822761,0.156244880732732
MSMEG_2878,pass,94.95,-0.0105322822822822,0.009226831444337,0.317322488237237
MSMEG_2073,pass,95.02,-0.0105235735735735,0.0145493679021776,0.199825749462462
